DATE,SITE,TREATMENT,SIZE,SCIENTIFIC_NAME,COMMON_NAME
8/8/2012,AQUE,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,6.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,7,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,7,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,7,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,7,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,7,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,7.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,7.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,8,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,8,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,8.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,8.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,8.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,9,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,2.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,2.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,8.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,8.5,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,9,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,9,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,9,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,ANNUAL,9,Strongylocentrotus purpuratus,Purple Urchin
8/8/2012,AQUE,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,4.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,CONTROL,11,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,3,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,3,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,10.5,Mesocentrotus franciscanus,Red Urchin
8/8/2012,AQUE,ANNUAL,11,Mesocentrotus franciscanus,Red Urchin
8/9/2012,MOHK,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
8/9/2012,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
